Data collected on 04/27/2007 04:18:06 PM from an HP54600A at address 5.


Source=CHAN1,Source=CHAN1,Source=CHAN2,Source=CHAN2
Label=CHAN1,Label=CHAN1,Label=CHAN2,Label=CHAN2
Data=Horiz,Data=Vert,Data=Horiz,Data=Vert
Units=s,Units=V,Units=s,Units=V
+1.400000E-03,+3.031250E+00,+1.400000E-03,+1.250000E-01
+1.402000E-03,+3.031250E+00,+1.402000E-03,+3.500000E+00
+1.404000E-03,+2.062500E+00,+1.404000E-03,+2.750000E+00
+1.406000E-03,+2.906250E+00,+1.406000E-03,+2.187500E+00
+1.408000E-03,+3.000000E+00,+1.408000E-03,+1.750000E+00
+1.410000E-03,+3.000000E+00,+1.410000E-03,+1.187500E+00
+1.412000E-03,+2.968750E+00,+1.412000E-03,+8.125000E-01
+1.414000E-03,+3.000000E+00,+1.414000E-03,+3.437500E+00
+1.416000E-03,+3.437500E-01,+1.416000E-03,+1.875000E-01
+1.418000E-03,+2.718750E+00,+1.418000E-03,+1.875000E-01
+1.420000E-03,+2.968750E+00,+1.420000E-03,+1.875000E-01
+1.422000E-03,+3.031250E+00,+1.422000E-03,+1.250000E-01
+1.424000E-03,+3.031250E+00,+1.424000E-03,+1.875000E-01
+1.426000E-03,+3.031250E+00,+1.426000E-03,+1.250000E-01
+1.428000E-03,+0.000000E+00,+1.428000E-03,+1.250000E-01
+1.430000E-03,+2.562500E+00,+1.430000E-03,+1.875000E-01
+1.432000E-03,+2.937500E+00,+1.432000E-03,+1.875000E-01
+1.434000E-03,+3.000000E+00,+1.434000E-03,+1.250000E-01
+1.436000E-03,+3.031250E+00,+1.436000E-03,+1.250000E-01
+1.438000E-03,+3.031250E+00,+1.438000E-03,+1.250000E-01
+1.440000E-03,+3.031250E+00,+1.440000E-03,+3.250000E+00
+1.442000E-03,+1.343750E+00,+1.442000E-03,+2.937500E+00
+1.444000E-03,+2.906250E+00,+1.444000E-03,+2.125000E+00
+1.446000E-03,+2.968750E+00,+1.446000E-03,+1.812500E+00
+1.448000E-03,+3.000000E+00,+1.448000E-03,+1.125000E+00
+1.450000E-03,+3.000000E+00,+1.450000E-03,+8.125000E-01
+1.452000E-03,+3.000000E+00,+1.452000E-03,+5.000000E-01
+1.454000E-03,+6.250000E-02,+1.454000E-03,+1.875000E-01
+1.456000E-03,+2.718750E+00,+1.456000E-03,+2.500000E-01
+1.458000E-03,+3.000000E+00,+1.458000E-03,+1.875000E-01
+1.460000E-03,+2.968750E+00,+1.460000E-03,+1.875000E-01
+1.462000E-03,+2.968750E+00,+1.462000E-03,+1.250000E-01
+1.464000E-03,+3.000000E+00,+1.464000E-03,+1.250000E-01
+1.466000E-03,-3.125000E-02,+1.466000E-03,+1.875000E-01
+1.468000E-03,+2.343750E+00,+1.468000E-03,+2.500000E-01
+1.470000E-03,+2.906250E+00,+1.470000E-03,+1.875000E-01
+1.472000E-03,+3.000000E+00,+1.472000E-03,+1.250000E-01
+1.474000E-03,+3.000000E+00,+1.474000E-03,+1.250000E-01
+1.476000E-03,+3.031250E+00,+1.476000E-03,+1.250000E-01
+1.478000E-03,+3.000000E+00,+1.478000E-03,+3.375000E+00
+1.480000E-03,+1.968750E+00,+1.480000E-03,+2.875000E+00
+1.482000E-03,+2.843750E+00,+1.482000E-03,+2.187500E+00
+1.484000E-03,+2.968750E+00,+1.484000E-03,+1.687500E+00
+1.486000E-03,+2.968750E+00,+1.486000E-03,+1.250000E+00
+1.488000E-03,+3.000000E+00,+1.488000E-03,+7.500000E-01
+1.490000E-03,+3.000000E+00,+1.490000E-03,+3.750000E-01
+1.492000E-03,+6.250000E-02,+1.492000E-03,+1.875000E-01
+1.494000E-03,+2.718750E+00,+1.494000E-03,+2.500000E-01
+1.496000E-03,+3.000000E+00,+1.496000E-03,+1.875000E-01
+1.498000E-03,+3.000000E+00,+1.498000E-03,+1.875000E-01
+1.500000E-03,+2.968750E+00,+1.500000E-03,+1.875000E-01
+1.502000E-03,+3.000000E+00,+1.502000E-03,+2.500000E-01
+1.504000E-03,-6.250000E-02,+1.504000E-03,+1.875000E-01
+1.506000E-03,+2.562500E+00,+1.506000E-03,+1.875000E-01
+1.508000E-03,+2.906250E+00,+1.508000E-03,+1.875000E-01
+1.510000E-03,+3.031250E+00,+1.510000E-03,+1.875000E-01
+1.512000E-03,+3.000000E+00,+1.512000E-03,+1.250000E-01
+1.514000E-03,+3.000000E+00,+1.514000E-03,+1.250000E-01
+1.516000E-03,+3.031250E+00,+1.516000E-03,+3.375000E+00
+1.518000E-03,+1.812500E+00,+1.518000E-03,+2.812500E+00
+1.520000E-03,+2.812500E+00,+1.520000E-03,+2.187500E+00
+1.522000E-03,+3.000000E+00,+1.522000E-03,+1.625000E+00
+1.524000E-03,+2.968750E+00,+1.524000E-03,+1.312500E+00
+1.526000E-03,+3.000000E+00,+1.526000E-03,+7.500000E-01
+1.528000E-03,+3.031250E+00,+1.528000E-03,+3.625000E+00
+1.530000E-03,-3.125000E-02,+1.530000E-03,+2.500000E-01
+1.532000E-03,+2.468750E+00,+1.532000E-03,+2.500000E-01
+1.534000E-03,+2.937500E+00,+1.534000E-03,+1.875000E-01
+1.536000E-03,+3.000000E+00,+1.536000E-03,+1.875000E-01
+1.538000E-03,+3.000000E+00,+1.538000E-03,+1.250000E-01
+1.540000E-03,+3.000000E+00,+1.540000E-03,+1.875000E-01
+1.542000E-03,-3.125000E-02,+1.542000E-03,+1.250000E-01
+1.544000E-03,+2.125000E+00,+1.544000E-03,+1.875000E-01
+1.546000E-03,+2.968750E+00,+1.546000E-03,+1.875000E-01
+1.548000E-03,+2.968750E+00,+1.548000E-03,+1.875000E-01
+1.550000E-03,+3.000000E+00,+1.550000E-03,+1.875000E-01
+1.552000E-03,+3.031250E+00,+1.552000E-03,+1.875000E-01
+1.554000E-03,+3.031250E+00,+1.554000E-03,+3.250000E+00
+1.556000E-03,+1.687500E+00,+1.556000E-03,+2.812500E+00
+1.558000E-03,+2.843750E+00,+1.558000E-03,+2.125000E+00
+1.560000E-03,+3.000000E+00,+1.560000E-03,+1.687500E+00
+1.562000E-03,+3.000000E+00,+1.562000E-03,+1.312500E+00
+1.564000E-03,+3.000000E+00,+1.564000E-03,+7.500000E-01
+1.566000E-03,+3.031250E+00,+1.566000E-03,+3.625000E+00
+1.568000E-03,+4.062500E-01,+1.568000E-03,+1.875000E-01
+1.570000E-03,+2.625000E+00,+1.570000E-03,+2.500000E-01
+1.572000E-03,+2.968750E+00,+1.572000E-03,+1.875000E-01
+1.574000E-03,+3.000000E+00,+1.574000E-03,+1.250000E-01
+1.576000E-03,+3.000000E+00,+1.576000E-03,+1.875000E-01
+1.578000E-03,+3.031250E+00,+1.578000E-03,+1.250000E-01
+1.580000E-03,+0.000000E+00,+1.580000E-03,+1.875000E-01
+1.582000E-03,+2.031250E+00,+1.582000E-03,+1.875000E-01
+1.584000E-03,+2.937500E+00,+1.584000E-03,+1.875000E-01
+1.586000E-03,+2.968750E+00,+1.586000E-03,+1.250000E-01
+1.588000E-03,+3.000000E+00,+1.588000E-03,+1.250000E-01
+1.590000E-03,+3.000000E+00,+1.590000E-03,+1.250000E-01
+1.592000E-03,+3.000000E+00,+1.592000E-03,+3.437500E+00
+1.594000E-03,+2.000000E+00,+1.594000E-03,+2.875000E+00
+1.596000E-03,+2.937500E+00,+1.596000E-03,+2.187500E+00
+1.598000E-03,+2.968750E+00,+1.598000E-03,+1.562500E+00
+1.600000E-03,+2.968750E+00,+1.600000E-03,+1.125000E+00
+1.602000E-03,+3.000000E+00,+1.602000E-03,+7.500000E-01
+1.604000E-03,+2.968750E+00,+1.604000E-03,+4.187500E+00
+1.606000E-03,-3.125000E-02,+1.606000E-03,+2.500000E-01
+1.608000E-03,+2.718750E+00,+1.608000E-03,+2.500000E-01
+1.610000E-03,+2.968750E+00,+1.610000E-03,+1.875000E-01
+1.612000E-03,+2.968750E+00,+1.612000E-03,+1.250000E-01
+1.614000E-03,+3.000000E+00,+1.614000E-03,+1.250000E-01
+1.616000E-03,+3.031250E+00,+1.616000E-03,+1.250000E-01
+1.618000E-03,+3.281250E+00,+1.618000E-03,+6.250000E-02
+1.620000E-03,+3.062500E+00,+1.620000E-03,+1.875000E-01
+1.622000E-03,+3.031250E+00,+1.622000E-03,+1.250000E-01
+1.624000E-03,+3.031250E+00,+1.624000E-03,+1.250000E-01
+1.626000E-03,+3.031250E+00,+1.626000E-03,+1.875000E-01
+1.628000E-03,+3.000000E+00,+1.628000E-03,+1.250000E-01
+1.630000E-03,+3.031250E+00,+1.630000E-03,+3.187500E+00
+1.632000E-03,+3.093750E+00,+1.632000E-03,+2.437500E+00
+1.634000E-03,+3.031250E+00,+1.634000E-03,+1.937500E+00
+1.636000E-03,+3.000000E+00,+1.636000E-03,+1.562500E+00
+1.638000E-03,+3.000000E+00,+1.638000E-03,+9.375000E-01
+1.640000E-03,+3.000000E+00,+1.640000E-03,+6.875000E-01
+1.642000E-03,+3.000000E+00,+1.642000E-03,+3.750000E-01
+1.644000E-03,+3.281250E+00,+1.644000E-03,+6.250000E-02
+1.646000E-03,+3.062500E+00,+1.646000E-03,+6.250000E-02
+1.648000E-03,+3.031250E+00,+1.648000E-03,+1.250000E-01
+1.650000E-03,+3.000000E+00,+1.650000E-03,+1.250000E-01
+1.652000E-03,+3.000000E+00,+1.652000E-03,+1.875000E-01
+1.654000E-03,+3.000000E+00,+1.654000E-03,+1.250000E-01
+1.656000E-03,+3.281250E+00,+1.656000E-03,+1.250000E-01
+1.658000E-03,+2.125000E+00,+1.658000E-03,+2.500000E-01
+1.660000E-03,+2.906250E+00,+1.660000E-03,+1.250000E-01
+1.662000E-03,+3.000000E+00,+1.662000E-03,+1.875000E-01
+1.664000E-03,+3.000000E+00,+1.664000E-03,+1.875000E-01
+1.666000E-03,+3.000000E+00,+1.666000E-03,+1.250000E-01
+1.668000E-03,-3.125000E-02,+1.668000E-03,+3.312500E+00
+1.670000E-03,+9.062500E-01,+1.670000E-03,+3.000000E+00
+1.672000E-03,+2.875000E+00,+1.672000E-03,+2.250000E+00
+1.674000E-03,+2.937500E+00,+1.674000E-03,+1.687500E+00
+1.676000E-03,+3.000000E+00,+1.676000E-03,+1.187500E+00
+1.678000E-03,+3.000000E+00,+1.678000E-03,+8.125000E-01
+1.680000E-03,+3.000000E+00,+1.680000E-03,+5.000000E-01
+1.682000E-03,+3.281250E+00,+1.682000E-03,+3.062500E+00
+1.684000E-03,+3.031250E+00,+1.684000E-03,+2.437500E+00
+1.686000E-03,+3.031250E+00,+1.686000E-03,+1.875000E+00
+1.688000E-03,+3.000000E+00,+1.688000E-03,+1.500000E+00
+1.690000E-03,+2.968750E+00,+1.690000E-03,+9.375000E-01
+1.692000E-03,+3.000000E+00,+1.692000E-03,+5.000000E-01
+1.694000E-03,+3.000000E+00,+1.694000E-03,+3.750000E-01
+1.696000E-03,+3.031250E+00,+1.696000E-03,+1.875000E-01
+1.698000E-03,+3.031250E+00,+1.698000E-03,+1.875000E-01
+1.700000E-03,+3.000000E+00,+1.700000E-03,+1.250000E-01
+1.702000E-03,+3.000000E+00,+1.702000E-03,+1.875000E-01
+1.704000E-03,+3.000000E+00,+1.704000E-03,+1.250000E-01
+1.706000E-03,+3.031250E+00,+1.706000E-03,+1.250000E-01
+1.708000E-03,+3.031250E+00,+1.708000E-03,+1.250000E-01
+1.710000E-03,+3.000000E+00,+1.710000E-03,+1.250000E-01
+1.712000E-03,+3.031250E+00,+1.712000E-03,+1.875000E-01
+1.714000E-03,+3.000000E+00,+1.714000E-03,+1.875000E-01
+1.716000E-03,+3.031250E+00,+1.716000E-03,+1.250000E-01
+1.718000E-03,+3.000000E+00,+1.718000E-03,+6.250000E-02
+1.720000E-03,+3.000000E+00,+1.720000E-03,+1.250000E-01
+1.722000E-03,+3.000000E+00,+1.722000E-03,+1.250000E-01
+1.724000E-03,+3.031250E+00,+1.724000E-03,+1.875000E-01
+1.726000E-03,+3.000000E+00,+1.726000E-03,+1.250000E-01
+1.728000E-03,+3.000000E+00,+1.728000E-03,+1.250000E-01
+1.730000E-03,+3.000000E+00,+1.730000E-03,+1.875000E-01
+1.732000E-03,+3.000000E+00,+1.732000E-03,+1.250000E-01
+1.734000E-03,+3.000000E+00,+1.734000E-03,+1.250000E-01
+1.736000E-03,+3.000000E+00,+1.736000E-03,+1.875000E-01
+1.738000E-03,+3.031250E+00,+1.738000E-03,+1.250000E-01
+1.740000E-03,+3.000000E+00,+1.740000E-03,+1.875000E-01
+1.742000E-03,+3.031250E+00,+1.742000E-03,+1.250000E-01
+1.744000E-03,+3.000000E+00,+1.744000E-03,+6.250000E-02
+1.746000E-03,+3.000000E+00,+1.746000E-03,+6.250000E-02
+1.748000E-03,+3.000000E+00,+1.748000E-03,+1.250000E-01
+1.750000E-03,+3.000000E+00,+1.750000E-03,+1.250000E-01
+1.752000E-03,+3.000000E+00,+1.752000E-03,+1.875000E-01
+1.754000E-03,+3.031250E+00,+1.754000E-03,+1.250000E-01
+1.756000E-03,+3.000000E+00,+1.756000E-03,+1.875000E-01
+1.758000E-03,+3.000000E+00,+1.758000E-03,+1.875000E-01
+1.760000E-03,+3.000000E+00,+1.760000E-03,+1.250000E-01
+1.762000E-03,+3.000000E+00,+1.762000E-03,+1.250000E-01
+1.764000E-03,+3.000000E+00,+1.764000E-03,+1.250000E-01
+1.766000E-03,+3.031250E+00,+1.766000E-03,+6.250000E-02
+1.768000E-03,+3.031250E+00,+1.768000E-03,+1.250000E-01
+1.770000E-03,+3.000000E+00,+1.770000E-03,+1.250000E-01
+1.772000E-03,+3.000000E+00,+1.772000E-03,+1.250000E-01
+1.774000E-03,+3.000000E+00,+1.774000E-03,+1.250000E-01
+1.776000E-03,+3.031250E+00,+1.776000E-03,+1.250000E-01
+1.778000E-03,+3.031250E+00,+1.778000E-03,+1.875000E-01
+1.780000E-03,+3.031250E+00,+1.780000E-03,+1.875000E-01
+1.782000E-03,+3.000000E+00,+1.782000E-03,+1.250000E-01
+1.784000E-03,+3.000000E+00,+1.784000E-03,+1.250000E-01
+1.786000E-03,+3.031250E+00,+1.786000E-03,+1.250000E-01
+1.788000E-03,+3.031250E+00,+1.788000E-03,+1.250000E-01
+1.790000E-03,+3.031250E+00,+1.790000E-03,+1.250000E-01
+1.792000E-03,+3.031250E+00,+1.792000E-03,+6.250000E-02
+1.794000E-03,+3.000000E+00,+1.794000E-03,+1.250000E-01
+1.796000E-03,+3.031250E+00,+1.796000E-03,+1.250000E-01
+1.798000E-03,+3.000000E+00,+1.798000E-03,+1.875000E-01
+1.800000E-03,+3.000000E+00,+1.800000E-03,+1.250000E-01
+1.802000E-03,+3.000000E+00,+1.802000E-03,+1.250000E-01
+1.804000E-03,+3.031250E+00,+1.804000E-03,+1.250000E-01
+1.806000E-03,+3.000000E+00,+1.806000E-03,+1.250000E-01
+1.808000E-03,+3.000000E+00,+1.808000E-03,+1.250000E-01
+1.810000E-03,+3.000000E+00,+1.810000E-03,+1.250000E-01
+1.812000E-03,+3.000000E+00,+1.812000E-03,+1.875000E-01
+1.814000E-03,+3.000000E+00,+1.814000E-03,+1.875000E-01
+1.816000E-03,+3.000000E+00,+1.816000E-03,+1.250000E-01
+1.818000E-03,+3.031250E+00,+1.818000E-03,+1.250000E-01
+1.820000E-03,+3.000000E+00,+1.820000E-03,+1.250000E-01
+1.822000E-03,+3.000000E+00,+1.822000E-03,+1.250000E-01
+1.824000E-03,+3.031250E+00,+1.824000E-03,+1.250000E-01
+1.826000E-03,+3.031250E+00,+1.826000E-03,+1.250000E-01
+1.828000E-03,+3.031250E+00,+1.828000E-03,+1.250000E-01
+1.830000E-03,+3.000000E+00,+1.830000E-03,+1.250000E-01
+1.832000E-03,+3.000000E+00,+1.832000E-03,+1.250000E-01
+1.834000E-03,+3.000000E+00,+1.834000E-03,+1.250000E-01
+1.836000E-03,+3.000000E+00,+1.836000E-03,+1.875000E-01
+1.838000E-03,+2.968750E+00,+1.838000E-03,+1.250000E-01
+1.840000E-03,+3.031250E+00,+1.840000E-03,+6.250000E-02
+1.842000E-03,+3.031250E+00,+1.842000E-03,+6.250000E-02
+1.844000E-03,+3.000000E+00,+1.844000E-03,+1.875000E-01
+1.846000E-03,+3.031250E+00,+1.846000E-03,+1.250000E-01
+1.848000E-03,+3.000000E+00,+1.848000E-03,+1.250000E-01
+1.850000E-03,+3.031250E+00,+1.850000E-03,+1.250000E-01
+1.852000E-03,+3.031250E+00,+1.852000E-03,+1.250000E-01
+1.854000E-03,+3.000000E+00,+1.854000E-03,+1.875000E-01
+1.856000E-03,+3.000000E+00,+1.856000E-03,+1.250000E-01
+1.858000E-03,+3.031250E+00,+1.858000E-03,+1.250000E-01
+1.860000E-03,+3.000000E+00,+1.860000E-03,+1.250000E-01
+1.862000E-03,+3.031250E+00,+1.862000E-03,+1.875000E-01
+1.864000E-03,+3.000000E+00,+1.864000E-03,+1.250000E-01
+1.866000E-03,+3.000000E+00,+1.866000E-03,+1.875000E-01
+1.868000E-03,+3.000000E+00,+1.868000E-03,+1.250000E-01
+1.870000E-03,+3.000000E+00,+1.870000E-03,+6.250000E-02
+1.872000E-03,+3.000000E+00,+1.872000E-03,+1.875000E-01
+1.874000E-03,+3.000000E+00,+1.874000E-03,+1.250000E-01
+1.876000E-03,+3.031250E+00,+1.876000E-03,+1.250000E-01
+1.878000E-03,+3.000000E+00,+1.878000E-03,+1.250000E-01
+1.880000E-03,+3.000000E+00,+1.880000E-03,+1.875000E-01
+1.882000E-03,+3.031250E+00,+1.882000E-03,+1.250000E-01
+1.884000E-03,+3.000000E+00,+1.884000E-03,+1.250000E-01
+1.886000E-03,+3.000000E+00,+1.886000E-03,+1.250000E-01
+1.888000E-03,+3.000000E+00,+1.888000E-03,+1.250000E-01
+1.890000E-03,+3.031250E+00,+1.890000E-03,+1.250000E-01
+1.892000E-03,+3.031250E+00,+1.892000E-03,+1.875000E-01
+1.894000E-03,+3.000000E+00,+1.894000E-03,+1.250000E-01
+1.896000E-03,+3.031250E+00,+1.896000E-03,+6.250000E-02
+1.898000E-03,+3.031250E+00,+1.898000E-03,+1.250000E-01
+1.900000E-03,+3.000000E+00,+1.900000E-03,+1.250000E-01
+1.902000E-03,+3.031250E+00,+1.902000E-03,+1.250000E-01
+1.904000E-03,+3.031250E+00,+1.904000E-03,+1.875000E-01
+1.906000E-03,+3.000000E+00,+1.906000E-03,+1.250000E-01
+1.908000E-03,+3.031250E+00,+1.908000E-03,+1.250000E-01
+1.910000E-03,+3.000000E+00,+1.910000E-03,+1.250000E-01
+1.912000E-03,+3.000000E+00,+1.912000E-03,+1.875000E-01
+1.914000E-03,+2.968750E+00,+1.914000E-03,+1.250000E-01
+1.916000E-03,+3.000000E+00,+1.916000E-03,+1.250000E-01
+1.918000E-03,+3.000000E+00,+1.918000E-03,+6.250000E-02
+1.920000E-03,+3.000000E+00,+1.920000E-03,+1.875000E-01
+1.922000E-03,+3.031250E+00,+1.922000E-03,+6.250000E-02
+1.924000E-03,+3.031250E+00,+1.924000E-03,+1.875000E-01
+1.926000E-03,+3.031250E+00,+1.926000E-03,+1.250000E-01
+1.928000E-03,+3.000000E+00,+1.928000E-03,+1.250000E-01
+1.930000E-03,+3.000000E+00,+1.930000E-03,+1.250000E-01
,,,
