Data collected on 04/27/2007 04:25:32 PM from an HP54600A at address 5.


Source=CHAN1,Source=CHAN1,Source=CHAN2,Source=CHAN2
Label=CHAN1,Label=CHAN1,Label=CHAN2,Label=CHAN2
Data=Horiz,Data=Vert,Data=Horiz,Data=Vert
Units=s,Units=V,Units=s,Units=V
+6.495000E-05,+3.000000E+00,+6.500000E-05,+2.500000E-01
+6.505000E-05,+3.031250E+00,+6.510000E-05,+2.500000E-01
+6.515000E-05,+3.031250E+00,+6.520000E-05,+2.500000E-01
+6.525000E-05,+3.000000E+00,+6.530000E-05,+2.500000E-01
+6.535000E-05,+3.031250E+00,+6.540000E-05,+2.500000E-01
+6.545000E-05,+3.031250E+00,+6.550000E-05,+3.125000E-01
+6.555000E-05,+3.000000E+00,+6.560000E-05,+2.500000E-01
+6.565000E-05,+3.031250E+00,+6.570000E-05,+2.500000E-01
+6.575000E-05,+3.031250E+00,+6.580000E-05,+1.875000E-01
+6.585000E-05,-4.375000E-01,+6.590000E-05,+3.375000E+00
+6.595000E-05,-9.375000E-02,+6.600000E-05,+4.187500E+00
+6.605000E-05,-6.250000E-02,+6.610000E-05,+3.812500E+00
+6.615000E-05,+0.000000E+00,+6.620000E-05,+3.250000E+00
+6.625000E-05,-3.125000E-02,+6.630000E-05,+2.125000E+00
+6.635000E-05,-1.875000E-01,+6.640000E-05,+1.437500E+00
+6.645000E-05,+0.000000E+00,+6.650000E-05,+3.750000E-01
+6.655000E-05,+6.250000E-02,+6.660000E-05,-3.750000E-01
+6.665000E-05,-3.125000E-02,+6.670000E-05,-1.875000E-01
+6.675000E-05,-6.250000E-02,+6.680000E-05,+2.500000E-01
+6.685000E-05,-6.250000E-02,+6.690000E-05,+3.125000E-01
+6.695000E-05,-6.250000E-02,+6.700000E-05,+1.875000E-01
+6.705000E-05,-3.125000E-02,+6.710000E-05,+1.250000E-01
+6.715000E-05,+2.187500E-01,+6.720000E-05,+6.250000E-02
+6.725000E-05,+5.312500E-01,+6.730000E-05,+6.250000E-02
+6.735000E-05,+8.125000E-01,+6.740000E-05,+1.250000E-01
+6.745000E-05,+1.031250E+00,+6.750000E-05,+1.250000E-01
+6.755000E-05,+1.218750E+00,+6.760000E-05,+1.875000E-01
+6.765000E-05,+1.437500E+00,+6.770000E-05,+1.875000E-01
+6.775000E-05,+1.593750E+00,+6.780000E-05,+1.875000E-01
+6.785000E-05,+1.718750E+00,+6.790000E-05,+1.875000E-01
+6.795000E-05,+1.875000E+00,+6.800000E-05,+1.875000E-01
+6.805000E-05,+2.000000E+00,+6.810000E-05,+1.875000E-01
+6.815000E-05,+2.093750E+00,+6.820000E-05,+1.875000E-01
+6.825000E-05,+2.187500E+00,+6.830000E-05,+1.875000E-01
+6.835000E-05,+2.312500E+00,+6.840000E-05,+1.875000E-01
+6.845000E-05,+2.375000E+00,+6.850000E-05,+1.875000E-01
+6.855000E-05,+2.437500E+00,+6.860000E-05,+1.875000E-01
+6.865000E-05,+2.531250E+00,+6.870000E-05,+2.500000E-01
+6.875000E-05,+2.562500E+00,+6.880000E-05,+1.875000E-01
+6.885000E-05,+2.625000E+00,+6.890000E-05,+1.875000E-01
+6.895000E-05,+2.656250E+00,+6.900000E-05,+2.500000E-01
+6.905000E-05,+2.687500E+00,+6.910000E-05,+2.500000E-01
+6.915000E-05,+2.750000E+00,+6.920000E-05,+1.875000E-01
+6.925000E-05,+2.750000E+00,+6.930000E-05,+1.875000E-01
+6.935000E-05,+2.812500E+00,+6.940000E-05,+1.875000E-01
+6.945000E-05,+2.812500E+00,+6.950000E-05,+1.875000E-01
+6.955000E-05,+2.843750E+00,+6.960000E-05,+1.875000E-01
+6.965000E-05,+2.875000E+00,+6.970000E-05,+1.875000E-01
+6.975000E-05,+2.843750E+00,+6.980000E-05,+1.875000E-01
+6.985000E-05,+2.875000E+00,+6.990000E-05,+1.875000E-01
+6.995000E-05,+2.906250E+00,+7.000000E-05,+3.125000E-01
+7.005000E-05,+2.937500E+00,+7.010000E-05,+1.875000E-01
+7.015000E-05,+2.937500E+00,+7.020000E-05,+2.500000E-01
+7.025000E-05,+2.937500E+00,+7.030000E-05,+1.875000E-01
+7.035000E-05,+2.937500E+00,+7.040000E-05,+1.875000E-01
+7.045000E-05,+2.937500E+00,+7.050000E-05,+1.875000E-01
+7.055000E-05,+2.937500E+00,+7.060000E-05,+1.875000E-01
+7.065000E-05,+2.968750E+00,+7.070000E-05,+1.875000E-01
+7.075000E-05,+2.968750E+00,+7.080000E-05,+1.875000E-01
+7.085000E-05,+2.968750E+00,+7.090000E-05,+1.875000E-01
+7.095000E-05,+2.937500E+00,+7.100000E-05,+1.875000E-01
+7.105000E-05,+2.968750E+00,+7.110000E-05,+1.875000E-01
+7.115000E-05,+2.968750E+00,+7.120000E-05,+1.875000E-01
+7.125000E-05,+2.968750E+00,+7.130000E-05,+1.875000E-01
+7.135000E-05,+3.000000E+00,+7.140000E-05,+1.875000E-01
+7.145000E-05,+3.000000E+00,+7.150000E-05,+1.250000E-01
+7.155000E-05,+3.031250E+00,+7.160000E-05,+1.250000E-01
+7.165000E-05,+2.968750E+00,+7.170000E-05,+1.250000E-01
+7.175000E-05,+3.000000E+00,+7.180000E-05,+1.875000E-01
+7.185000E-05,+3.000000E+00,+7.190000E-05,+1.250000E-01
+7.195000E-05,+3.000000E+00,+7.200000E-05,+1.875000E-01
+7.205000E-05,+3.031250E+00,+7.210000E-05,+1.875000E-01
+7.215000E-05,+3.000000E+00,+7.220000E-05,+1.875000E-01
+7.225000E-05,+3.000000E+00,+7.230000E-05,+1.875000E-01
+7.235000E-05,+3.000000E+00,+7.240000E-05,+1.875000E-01
+7.245000E-05,+3.031250E+00,+7.250000E-05,+2.500000E-01
+7.255000E-05,+3.000000E+00,+7.260000E-05,+1.875000E-01
+7.265000E-05,+3.000000E+00,+7.270000E-05,+1.875000E-01
+7.275000E-05,+3.031250E+00,+7.280000E-05,+6.250000E-02
+7.285000E-05,+3.000000E+00,+7.290000E-05,+1.250000E-01
+7.295000E-05,+3.000000E+00,+7.300000E-05,+1.250000E-01
+7.305000E-05,+3.000000E+00,+7.310000E-05,+1.875000E-01
+7.315000E-05,+3.000000E+00,+7.320000E-05,+1.875000E-01
+7.325000E-05,+3.000000E+00,+7.330000E-05,+1.875000E-01
+7.335000E-05,+3.031250E+00,+7.340000E-05,+1.875000E-01
+7.345000E-05,+3.031250E+00,+7.350000E-05,+1.875000E-01
+7.355000E-05,+3.000000E+00,+7.360000E-05,+1.250000E-01
+7.365000E-05,+3.000000E+00,+7.370000E-05,+1.250000E-01
+7.375000E-05,+3.031250E+00,+7.380000E-05,+1.875000E-01
+7.385000E-05,+3.031250E+00,+7.390000E-05,+1.250000E-01
+7.395000E-05,+3.000000E+00,+7.400000E-05,+6.250000E-02
+7.405000E-05,+3.031250E+00,+7.410000E-05,+1.875000E-01
+7.415000E-05,+3.000000E+00,+7.420000E-05,+1.250000E-01
+7.425000E-05,+3.031250E+00,+7.430000E-05,+1.250000E-01
+7.435000E-05,+3.000000E+00,+7.440000E-05,+1.875000E-01
+7.445000E-05,+3.000000E+00,+7.450000E-05,+1.875000E-01
+7.455000E-05,+3.000000E+00,+7.460000E-05,+1.250000E-01
+7.465000E-05,+3.000000E+00,+7.470000E-05,+1.875000E-01
+7.475000E-05,+3.000000E+00,+7.480000E-05,+1.250000E-01
+7.485000E-05,+3.031250E+00,+7.490000E-05,+6.250000E-02
+7.495000E-05,+3.031250E+00,+7.500000E-05,+1.250000E-01
+7.505000E-05,+3.000000E+00,+7.510000E-05,+1.250000E-01
+7.515000E-05,+3.000000E+00,+7.520000E-05,+1.250000E-01
+7.525000E-05,+3.000000E+00,+7.530000E-05,+1.250000E-01
+7.535000E-05,+3.000000E+00,+7.540000E-05,+1.875000E-01
+7.545000E-05,+3.031250E+00,+7.550000E-05,+1.875000E-01
+7.555000E-05,+3.000000E+00,+7.560000E-05,+1.875000E-01
+7.565000E-05,+3.000000E+00,+7.570000E-05,+1.250000E-01
+7.575000E-05,+3.000000E+00,+7.580000E-05,+1.250000E-01
+7.585000E-05,+3.031250E+00,+7.590000E-05,+1.250000E-01
+7.595000E-05,+3.000000E+00,+7.600000E-05,+1.250000E-01
+7.605000E-05,+3.031250E+00,+7.610000E-05,+1.250000E-01
+7.615000E-05,+3.031250E+00,+7.620000E-05,+1.250000E-01
+7.625000E-05,+3.031250E+00,+7.630000E-05,+1.250000E-01
+7.635000E-05,+3.000000E+00,+7.640000E-05,+1.250000E-01
+7.645000E-05,+3.000000E+00,+7.650000E-05,+1.250000E-01
+7.655000E-05,+3.000000E+00,+7.660000E-05,+1.875000E-01
+7.665000E-05,+3.031250E+00,+7.670000E-05,+1.875000E-01
+7.675000E-05,+3.000000E+00,+7.680000E-05,+1.250000E-01
+7.685000E-05,+3.031250E+00,+7.690000E-05,+1.875000E-01
+7.695000E-05,+3.031250E+00,+7.700000E-05,+1.250000E-01
+7.705000E-05,+3.031250E+00,+7.710000E-05,+1.250000E-01
+7.715000E-05,+3.031250E+00,+7.720000E-05,+1.250000E-01
+7.725000E-05,+3.000000E+00,+7.730000E-05,+6.250000E-02
+7.735000E-05,+3.000000E+00,+7.740000E-05,+1.250000E-01
+7.745000E-05,+3.000000E+00,+7.750000E-05,+1.250000E-01
+7.755000E-05,+3.000000E+00,+7.760000E-05,+1.250000E-01
+7.765000E-05,+3.000000E+00,+7.770000E-05,+1.250000E-01
+7.775000E-05,+3.000000E+00,+7.780000E-05,+1.250000E-01
+7.785000E-05,+3.031250E+00,+7.790000E-05,+1.250000E-01
+7.795000E-05,+3.000000E+00,+7.800000E-05,+1.250000E-01
+7.805000E-05,+3.000000E+00,+7.810000E-05,+1.250000E-01
+7.815000E-05,+3.031250E+00,+7.820000E-05,+1.250000E-01
+7.825000E-05,+2.968750E+00,+7.830000E-05,+1.250000E-01
+7.835000E-05,+3.031250E+00,+7.840000E-05,+6.250000E-02
+7.845000E-05,+3.062500E+00,+7.850000E-05,+1.250000E-01
+7.855000E-05,+3.000000E+00,+7.860000E-05,+1.250000E-01
+7.865000E-05,+3.031250E+00,+7.870000E-05,+1.250000E-01
+7.875000E-05,+3.031250E+00,+7.880000E-05,+1.875000E-01
+7.885000E-05,+3.000000E+00,+7.890000E-05,+1.250000E-01
+7.895000E-05,+3.031250E+00,+7.900000E-05,+1.875000E-01
+7.905000E-05,-3.437500E-01,+7.910000E-05,+0.000000E+00
+7.915000E-05,+0.000000E+00,+7.920000E-05,+0.000000E+00
+7.925000E-05,+0.000000E+00,+7.930000E-05,+6.250000E-02
+7.935000E-05,-6.250000E-02,+7.940000E-05,+1.250000E-01
+7.945000E-05,+0.000000E+00,+7.950000E-05,+1.250000E-01
+7.955000E-05,-3.125000E-02,+7.960000E-05,+6.250000E-02
+7.965000E-05,-3.125000E-02,+7.970000E-05,+1.250000E-01
+7.975000E-05,-3.125000E-02,+7.980000E-05,+1.250000E-01
+7.985000E-05,+0.000000E+00,+7.990000E-05,+1.250000E-01
+7.995000E-05,-3.125000E-02,+8.000000E-05,+1.875000E-01
+8.005000E-05,-6.250000E-02,+8.010000E-05,+1.250000E-01
+8.015000E-05,+0.000000E+00,+8.020000E-05,+6.250000E-02
+8.025000E-05,-3.125000E-02,+8.030000E-05,+6.250000E-02
+8.035000E-05,+3.125000E-01,+8.040000E-05,+6.250000E-02
+8.045000E-05,+6.250000E-01,+8.050000E-05,+6.250000E-02
+8.055000E-05,+8.750000E-01,+8.060000E-05,+1.250000E-01
+8.065000E-05,+1.062500E+00,+8.070000E-05,+1.250000E-01
+8.075000E-05,+1.281250E+00,+8.080000E-05,+1.875000E-01
+8.085000E-05,+1.468750E+00,+8.090000E-05,+1.875000E-01
+8.095000E-05,+1.625000E+00,+8.100000E-05,+2.500000E-01
+8.105000E-05,+1.781250E+00,+8.110000E-05,+1.875000E-01
+8.115000E-05,+1.906250E+00,+8.120000E-05,+1.875000E-01
+8.125000E-05,+2.031250E+00,+8.130000E-05,+1.875000E-01
+8.135000E-05,+2.125000E+00,+8.140000E-05,+1.875000E-01
+8.145000E-05,+2.218750E+00,+8.150000E-05,+1.875000E-01
+8.155000E-05,+2.312500E+00,+8.160000E-05,+1.875000E-01
+8.165000E-05,+2.375000E+00,+8.170000E-05,+2.500000E-01
+8.175000E-05,+2.500000E+00,+8.180000E-05,+1.875000E-01
+8.185000E-05,+2.531250E+00,+8.190000E-05,+1.875000E-01
+8.195000E-05,+2.593750E+00,+8.200000E-05,+2.500000E-01
+8.205000E-05,+2.625000E+00,+8.210000E-05,+1.875000E-01
+8.215000E-05,+2.656250E+00,+8.220000E-05,+2.500000E-01
+8.225000E-05,+2.718750E+00,+8.230000E-05,+1.875000E-01
+8.235000E-05,+2.750000E+00,+8.240000E-05,+2.500000E-01
+8.245000E-05,+2.781250E+00,+8.250000E-05,+1.875000E-01
+8.255000E-05,+2.750000E+00,+8.260000E-05,+1.250000E-01
+8.265000E-05,+2.812500E+00,+8.270000E-05,+1.875000E-01
+8.275000E-05,+2.812500E+00,+8.280000E-05,+2.500000E-01
+8.285000E-05,+2.875000E+00,+8.290000E-05,+1.875000E-01
+8.295000E-05,+2.875000E+00,+8.300000E-05,+1.875000E-01
+8.305000E-05,+2.906250E+00,+8.310000E-05,+1.875000E-01
+8.315000E-05,+2.875000E+00,+8.320000E-05,+2.500000E-01
+8.325000E-05,+2.906250E+00,+8.330000E-05,+1.875000E-01
+8.335000E-05,+2.937500E+00,+8.340000E-05,+1.875000E-01
+8.345000E-05,+2.937500E+00,+8.350000E-05,+1.875000E-01
+8.355000E-05,+2.937500E+00,+8.360000E-05,+1.875000E-01
+8.365000E-05,+2.937500E+00,+8.370000E-05,+1.875000E-01
+8.375000E-05,+2.937500E+00,+8.380000E-05,+1.250000E-01
+8.385000E-05,+2.968750E+00,+8.390000E-05,+1.250000E-01
+8.395000E-05,+2.937500E+00,+8.400000E-05,+1.250000E-01
+8.405000E-05,+2.968750E+00,+8.410000E-05,+1.250000E-01
+8.415000E-05,+2.937500E+00,+8.420000E-05,+1.250000E-01
+8.425000E-05,+2.968750E+00,+8.430000E-05,+1.875000E-01
+8.435000E-05,+3.000000E+00,+8.440000E-05,+1.875000E-01
+8.445000E-05,+3.000000E+00,+8.450000E-05,+1.875000E-01
+8.455000E-05,+2.968750E+00,+8.460000E-05,+1.875000E-01
+8.465000E-05,+2.968750E+00,+8.470000E-05,+1.250000E-01
+8.475000E-05,+3.000000E+00,+8.480000E-05,+1.250000E-01
+8.485000E-05,+3.000000E+00,+8.490000E-05,+1.250000E-01
+8.495000E-05,+3.000000E+00,+8.500000E-05,+1.250000E-01
+8.505000E-05,+2.968750E+00,+8.510000E-05,+1.250000E-01
+8.515000E-05,+2.968750E+00,+8.520000E-05,+1.875000E-01
+8.525000E-05,+3.000000E+00,+8.530000E-05,+1.250000E-01
+8.535000E-05,+3.000000E+00,+8.540000E-05,+1.875000E-01
+8.545000E-05,+3.000000E+00,+8.550000E-05,+1.875000E-01
+8.555000E-05,+3.000000E+00,+8.560000E-05,+1.875000E-01
+8.565000E-05,+2.968750E+00,+8.570000E-05,+1.250000E-01
+8.575000E-05,+3.000000E+00,+8.580000E-05,+1.875000E-01
+8.585000E-05,+3.000000E+00,+8.590000E-05,+1.250000E-01
+8.595000E-05,+3.000000E+00,+8.600000E-05,+1.250000E-01
+8.605000E-05,+3.031250E+00,+8.610000E-05,+1.250000E-01
+8.615000E-05,+3.000000E+00,+8.620000E-05,+1.250000E-01
+8.625000E-05,+3.000000E+00,+8.630000E-05,+1.250000E-01
+8.635000E-05,+3.000000E+00,+8.640000E-05,+1.875000E-01
+8.645000E-05,+3.000000E+00,+8.650000E-05,+1.250000E-01
+8.655000E-05,+3.031250E+00,+8.660000E-05,+1.250000E-01
+8.665000E-05,+3.000000E+00,+8.670000E-05,+1.875000E-01
+8.675000E-05,+3.000000E+00,+8.680000E-05,+1.250000E-01
+8.685000E-05,+3.062500E+00,+8.690000E-05,+1.250000E-01
+8.695000E-05,+3.031250E+00,+8.700000E-05,+1.875000E-01
+8.705000E-05,+3.000000E+00,+8.710000E-05,+1.250000E-01
+8.715000E-05,+3.000000E+00,+8.720000E-05,+1.875000E-01
+8.725000E-05,+3.000000E+00,+8.730000E-05,+6.250000E-02
+8.735000E-05,+3.000000E+00,+8.740000E-05,+1.250000E-01
+8.745000E-05,+3.000000E+00,+8.750000E-05,+1.250000E-01
+8.755000E-05,+3.000000E+00,+8.760000E-05,+1.875000E-01
+8.765000E-05,+3.000000E+00,+8.770000E-05,+1.875000E-01
+8.775000E-05,+3.000000E+00,+8.780000E-05,+1.250000E-01
+8.785000E-05,+3.000000E+00,+8.790000E-05,+1.875000E-01
+8.795000E-05,+3.031250E+00,+8.800000E-05,+1.250000E-01
+8.805000E-05,+3.000000E+00,+8.810000E-05,+1.250000E-01
+8.815000E-05,+3.000000E+00,+8.820000E-05,+1.875000E-01
+8.825000E-05,+3.000000E+00,+8.830000E-05,+1.250000E-01
+8.835000E-05,+3.000000E+00,+8.840000E-05,+1.250000E-01
+8.845000E-05,+3.000000E+00,+8.850000E-05,+6.250000E-02
+8.855000E-05,+3.031250E+00,+8.860000E-05,+6.250000E-02
+8.865000E-05,+3.000000E+00,+8.870000E-05,+1.250000E-01
+8.875000E-05,+3.031250E+00,+8.880000E-05,+1.250000E-01
+8.885000E-05,+3.031250E+00,+8.890000E-05,+1.250000E-01
+8.895000E-05,+3.031250E+00,+8.900000E-05,+1.250000E-01
+8.905000E-05,+3.000000E+00,+8.910000E-05,+1.250000E-01
+8.915000E-05,+3.000000E+00,+8.920000E-05,+1.250000E-01
+8.925000E-05,+3.000000E+00,+8.930000E-05,+6.250000E-02
+8.935000E-05,+3.000000E+00,+8.940000E-05,+1.250000E-01
+8.945000E-05,+3.000000E+00,+8.950000E-05,+1.250000E-01
+8.955000E-05,+3.000000E+00,+8.960000E-05,+6.250000E-02
+8.965000E-05,+3.000000E+00,+8.970000E-05,+1.250000E-01
+8.975000E-05,+3.000000E+00,+8.980000E-05,+1.875000E-01
+8.985000E-05,+3.000000E+00,+8.990000E-05,+1.875000E-01
+8.995000E-05,+3.031250E+00,+9.000000E-05,+1.875000E-01
+9.005000E-05,+3.000000E+00,+9.010000E-05,+1.250000E-01
+9.015000E-05,+3.000000E+00,+9.020000E-05,+1.250000E-01
+9.025000E-05,+3.031250E+00,+9.030000E-05,+1.250000E-01
+9.035000E-05,+3.031250E+00,+9.040000E-05,+1.250000E-01
+9.045000E-05,+3.000000E+00,+9.050000E-05,+6.250000E-02
+9.055000E-05,+3.031250E+00,+9.060000E-05,+1.250000E-01
+9.065000E-05,+3.031250E+00,+9.070000E-05,+6.250000E-02
+9.075000E-05,+3.000000E+00,,
,,,
